name,year,vote_average,page_url,image_url,genres,director,actors,description
Jay Leno's Garage,2015.0,7.3,https://www.themoviedb.org/tv/64229,https://image.tmdb.org/t/p/w500/h4T23oAVxLky9YDpV3wp6qdnkjz.jpg,"Reality, Documentary, Comedy, Talk",Not specified,Jay Leno,"Comedian and former Tonight Show host Jay Leno shares his passion for motor vehicles. Jay and guests drive cars, motorbikes and anything that moves all while meeting new people and exploring the rich motoring history of America and beyond."
The Six Million Dollar Man,1974.0,7.3,https://www.themoviedb.org/tv/1663,https://image.tmdb.org/t/p/w500/8AgBpRXvrjnLpZ6RpkmpUvjPXPi.jpg,"Sci-Fi & Fantasy, Action & Adventure, Drama","Kenneth Johnson, Martin Caidin","Lee Majors, Martin E. Brooks, Richard Anderson","Follow the adventures of Steve Austin, cybernetically enhanced astronaut turned secret agent, employed by the OSI, under the command of Oscar Goldman and supervised by the scientist who created his cybernetics, Rudy Wells. Steve uses the superior strength and speed provided by his bionic arm and legs, and the enhanced vision provided by his artificial eye, to fight enemy agents, aliens, mad scientists, and a wide variety of other villains."
Friday the 13th: The Series,1987.0,7.3,https://www.themoviedb.org/tv/2263,https://image.tmdb.org/t/p/w500/5ZeRbDf4cSUQb3m7dMZZ6AxyM93.jpg,"Mystery, Sci-Fi & Fantasy, Drama","Frank Mancuso Jr., Larry B. Williams","Louise Robey, Chris Wiggins, John D. LeMay",Micki and Ryan with the help of their friend Jack try to recover cursed antiques so they can store them in safety inside the antique store's vault.
Grantchester,2014.0,7.3,https://www.themoviedb.org/tv/61457,https://image.tmdb.org/t/p/w500/5Itrb1x7OiA5A0XUreRuevR1hA6.jpg,"Crime, Drama, Mystery",Daisy Coulam,"Robson Green, Al Weaver, Tessa Peake-Jones, Kacey Ainsworth, Skye Lucia Degruttola","In 1953 at the hamlet of Grantchester, Sidney Chambers—a charismatic, charming clergyman—turns investigative vicar when one of his parishioners dies in suspicious circumstances."
Esref Ruya,2025.0,7.3,https://www.themoviedb.org/tv/283123,https://image.tmdb.org/t/p/w500/eeFYLgiRFaG3bKx1qLyC7YOdHJz.jpg,Drama,Ethem Özışık,"Çağatay Ulusoy, Demet Özdemir, Necip Memili, Büşra Develi, Rızacan Durmuş","As a child, Eşref fell in love from afar with a girl he called “Rüya” and spent years searching for her, only to become a powerful mafia figure along the way. Meanwhile, Nisan, an idealistic musician, finds herself in grave danger after performing at a wedding held at Eşref’s hotel. Eşref falls for Nisan, unaware that she is both the long-lost Rüya he has been chasing for years and a police informant. Trapped in a whirlwind of love, betrayal, and power struggles, Eşref is forced into a brutal reckoning—both with his criminal empire and his own emotions."
Agries Melisses,2019.0,7.3,https://www.themoviedb.org/tv/94181,https://image.tmdb.org/t/p/w500/klyEn63r54TziUXXmfgjNChXM9w.jpg,"Drama, Crime","Melina Tsabani, Petros Kalkovalis","Maria Kitsou, Elli Tringou, Danae Michalaki, Leonidas Kakouris, Katerina Didaskalou","Every time a daughter was born, the father of Eleni, Asimina and Froso planted a poplar tree at the edge of their orchard to commemorate the arrival of the new child. As they grew and grew tall and slender, he boasted of them as his daughters. In the proudest poplar, however, Helen's poplar, a swarm of wild bees had already nested. ""You will be happy, my daughter, and life will be as sweet as this honey. You'll see,"" her father used to tell her. But, the years passed and Eleni looked at the poplar and listened to the hum... ""How do you know, father... How do you know that life has written only bitterness for my root""."
The Valley of The Wolves,2003.0,7.3,https://www.themoviedb.org/tv/34587,https://image.tmdb.org/t/p/w500/aGi8EuXsf5bbM4O59Uu0pucLcT.jpg,"Action & Adventure, Drama, War & Politics, Crime","Osman Sınav, Raci Şaşmaz","Necati Şaşmaz, Özgü Namal, Kenan Çoban, Gürkan Uygun, İpek Tenolcay","Valley of the Wolves was a Turkish television drama which broadcast mainly on Show TV and then transferred to Kanal D, then atv for its last season. It was mostly about an agent named Polat Alemdar who leaked into the mafia after his plastic surgery. The scenario has direct and indirect references to the Turkish politics and political history from a viewpoint of an undercover agent. Valley of the Wolves became one of the most successful TV shows in Turkey and produced a successful feature film named Valley of the Wolves: Iraq."
"Magnum, P.I.",1980.0,7.3,https://www.themoviedb.org/tv/734,https://image.tmdb.org/t/p/w500/jkxAIDbDfXrptT9Ab6iKnXjAqEV.jpg,"Action & Adventure, Crime, Drama, Mystery","Glen A. Larson, Donald P. Bellisario","Tom Selleck, John Hillerman, Roger E. Mosley, Larry Manetti","A private investigator who works when he wants, lives in a beachfront estate in Hawaii, drives a posh Ferrari, runs up an unlimited tab at a swank bar, and charms attractive women in peril - that's the lifestyle of Thomas Magnum, aka Magnum, P.I."
My Princess,2011.0,7.3,https://www.themoviedb.org/tv/35359,https://image.tmdb.org/t/p/w500/le1U5CbfKkOpuk4IIL0jREydXRf.jpg,"Comedy, Romance",Not specified,"Kim Tae-hee, Song Seung-heon, Park Ye-jin, Ryu Soo-young, Lee Soon-jae","Seol is an ordinary college student who was adopted but is living a happy life on her own. Working part time, she happens to have an unpleasant first encounter with Hae Young, a diplomat and the only heir of the biggest conglomerate in Korea. One day, he hears shocking news from his grandfather. The Blue House announces that they will carry out a vote on rebuilding the royal house, and his grandfather asks him to find someone urgently, who later turns out to be Seol. Against his grandfather’s wishes to donate their family’s wealth to the country, Hae Young tries to stop Seol, but she ends up moving into the palace to become a princess of the royal house."
Tales of Wedding Rings,2024.0,7.3,https://www.themoviedb.org/tv/218493,https://image.tmdb.org/t/p/w500/mNuV7Jti0jYQh34OP2WdmhflTDQ.jpg,"Animation, Sci-Fi & Fantasy, Drama, Action & Adventure",Not specified,"Gen Sato, Akari Kito, Miyuri Shimabukuro, Hitomi Ueda, Ai Kakuma","Sato is a high school boy in love with his best friend Hime, an unearthly beauty from another realm. So when she moves back to her home world to get married, Sato doesn’t think twice—he follows her and crashes the wedding. Then, after a kiss from Hime, he suddenly becomes the new groom! But here, Hime is a Ring Princess and her husband is destined to be the Ring King: a hero of immense power."
Tempest,2025.0,7.3,https://www.themoviedb.org/tv/223326,https://image.tmdb.org/t/p/w500/5KmLPZkOLKNgdFxBsQUwlc8RBBD.jpg,"Drama, Mystery",Not specified,"Gianna Jun, Gang Dong-won, Lee Mi-sook, Park Hae-joon, Oh Jung-se","Seo Munju, a highly accomplished diplomat and former ambassador to the United Nations, and Sanho, an international special agent shrouded in a veil of secrets, race to uncover the truth behind an attack that threatens the future stability of the Korean peninsula."
JAG,1995.0,7.3,https://www.themoviedb.org/tv/4376,https://image.tmdb.org/t/p/w500/zPyHpkJZ5O08lbgrQQIROXtb3xz.jpg,"Drama, Action & Adventure, Crime",Donald P. Bellisario,"David James Elliott, Catherine Bell, Patrick Labyorteaux","Harmon ""Harm"" Rabb Jr. is a former pilot turned lawyer working for the military's JAG (Judge Advocate General) division, the elite legal wing of officers that prosecutes and defends those accused of military-related crimes. He works closely with Lt. Col. Sarah Mackenzie, and together they do what needs to be done to find the truth."
The Curse of Oak Island,2014.0,7.3,https://www.themoviedb.org/tv/60603,https://image.tmdb.org/t/p/w500/gtkxUUmHDF31iDUOlxQqUXmiU71.jpg,"Mystery, Action & Adventure, Reality, Documentary",Kevin Burns,"Rick Lagina, Marty Lagina, Robert Clotworthy, Gary Drayton",Follow brothers Marty and Rick Lagina through their effort to find the speculated - and as of yet undiscovered - buried treasure believed to have been concealed through extraordinary means on Oak Island.
Green Acres,1965.0,7.3,https://www.themoviedb.org/tv/609,https://image.tmdb.org/t/p/w500/1tCh5D0dyPw8tiknprgbljAAEPw.jpg,Comedy,"Jay Sommers, Paul Henning","Eddie Albert, Eva Gabor, Pat Buttram, Tom Lester, Alvy Moore","Green Acres is an American sitcom starring Eddie Albert and Eva Gabor as a couple who move from New York City to a rural country farm. Produced by Filmways as a sister show to Petticoat Junction, the series was first broadcast on CBS, from September 15, 1965 to April 27, 1971.

Receiving solid ratings during its six-year run, Green Acres was cancelled in 1971 as part of the ""rural purge"" by CBS. The sitcom has been in syndication and is available in DVD and VHS releases. In 1997, the two-part episode ""A Star Named Arnold is Born"" was ranked #59 on TV Guide's 100 Greatest Episodes of All Time."
Batman,1966.0,7.3,https://www.themoviedb.org/tv/2287,https://image.tmdb.org/t/p/w500/1ZEJuuDh0Zpi5ELM3Zev0GBhQ3R.jpg,"Sci-Fi & Fantasy, Comedy, Action & Adventure","William Dozier, Lorenzo Semple Jr.","Adam West, Burt Ward, Yvonne Craig, Neil Hamilton, Stafford Repp","Wealthy entrepreneur Bruce Wayne and his ward Dick Grayson lead a double life: they are actually crime fighting duo Batman and Robin. A secret Batpole in the Wayne mansion leads to the Batcave, where Police Commissioner Gordon often calls with the latest emergency threatening Gotham City. Racing to the scene of the crime in the Batmobile, Batman and Robin must (with the help of their trusty Bat-utility-belt) thwart the efforts of a variety of master criminals, including The Riddler, The Joker, Catwoman, and The Penguin."
The Story of Ming Lan,2018.0,7.3,https://www.themoviedb.org/tv/81502,https://image.tmdb.org/t/p/w500/flNWgUPwtkAGv8wyxxBlKaAwLzt.jpg,Drama,Zheng Yi,"Zhao Liying, William Feng, Zhu Yilong, Shi Shi, Karlina Zhang","Sheng Minglan, the intelligent but overlooked sixth daughter of the Sheng family, hides her talents to survive a difficult childhood and avenge her mother’s death. As she navigates family struggles and political intrigue, she forms a complex bond with Gu Tingye. Together, they rise as a powerful couple, balancing love, loyalty, and duty in a changing empire."
WWE Superstars,2009.0,7.3,https://www.themoviedb.org/tv/16281,https://image.tmdb.org/t/p/w500/595BCIq8CJUjYHlx0xwkfiesMLF.jpg,"Action & Adventure, Drama",Vince McMahon,"Chris Mordetzky, Vince McMahon, Randy Orton, Nikki Garcia, Óscar Gutiérrez Rubio","WWE Superstars is a professional wrestling television program produced by WWE that originally aired on WGN America in the United States. It debuted on April 16, 2009 and ended its domestic broadcasting on April 7, 2011. After the final domestic TV broadcast the show moved to an internet broadcast format while maintaining a traditional television broadcast in international markets. The show features mid-to-low card WWE superstars and divas, in a format similar to the former show WWE Heat which served the same purpose. Big names such as John Cena and Randy Orton previously appeared on the show at its beginning. The show also previously featured talent from the now-defunct ECW brand."
The Incredible Hulk,1977.0,7.3,https://www.themoviedb.org/tv/648,https://image.tmdb.org/t/p/w500/8q7uFuNuMWTWfcpnCpBuZa3KZXx.jpg,"Sci-Fi & Fantasy, Action & Adventure, Drama",Kenneth Johnson,"Bill Bixby, Lou Ferrigno, Jack Colvin, Charles Napier","During an experiment gone bad, radiation turns a scientist into a raging green behemoth whenever he becomes agitated. Unable to control his transformations, David Banner searches for a cure as he crosses the country, fugitive-style, with a dogged tabloid reporter on his trail."
Cold Justice,2013.0,7.3,https://www.themoviedb.org/tv/58818,https://image.tmdb.org/t/p/w500/gfJL3QtpHvHtxkLA9WBzkYhzAGA.jpg,"Crime, Documentary",Dick Wolf,Kelly Siegler,"From Executive Producer Dick Wolf, this true crime investigative series follows veteran prosecutor Kelly Siegler, and her rotating team of seasoned detectives, as they travel to small towns across the country and help local law-enforcement agencies dig into unsolved homicide cases that have lingered for years without answers or justice for the victims due to lack of funding and proper forensic technology."
Waterloo Road,2006.0,7.3,https://www.themoviedb.org/tv/2802,https://image.tmdb.org/t/p/w500/gZoVJ0iVcyFDtrS8a7vFaiQfNa8.jpg,Drama,"Ann McManus, Maureen Chadwick","Jason Merrells, Adam Thomas, Neil Fitzmaurice, Shauna Shim, Rachel Leskovac","Waterloo Road is a UK television drama series the first broadcast was in the United Kingdom on BBC One on 9 March 2006. Originally set in a troubled comprehensive school in Rochdale, England, the location of the show was moved to the former Greenock Academy in Greenock, Scotland in 2012. The series focuses on the lives of the school's teachers and students, and confronts social issues such as extramarital affairs, abortion, divorce, child abuse, and suicide.

Waterloo Road is produced by Shed Productions, the company responsible for Bad Girls and Footballers' Wives."
Far Away,2024.0,7.3,https://www.themoviedb.org/tv/274556,https://image.tmdb.org/t/p/w500/vPvxzUFy4CYEAThOQim8wuyCqHt.jpg,"Drama, Family, Action & Adventure",Gülizar Irmak,"Ozan Akbaba, Sinem Ünsal, Gonca Cilasun, Müfit Kayacan, Alper Çankaya","Alya Albora arrives in Mardin with her late husband’s funeral and their five-year-old son to fulfill her husband’s last will. However, this arrival marks a point of no return, and there is no way out of Albora. The head of the Albora tribe, Cihan Albora, is not indifferent to Alya’s struggles, but he refuses to let her take her child and leave. Confronting the darkness of the past, hidden secrets, and the harsh realities of the region, Alya Albora finds herself caught in a fierce struggle with her late husband’s family."
La Isla de las Tentaciones,2020.0,7.3,https://www.themoviedb.org/tv/95676,https://image.tmdb.org/t/p/w500/5UNSRQc1ZCVmkDxi9llNqrUudYt.jpg,Reality,Meritxell Estruch,Not specified,"Five couples at a critical moment in their relationship search for the answer to the big question: Are they made for each other? The participants will live apart but they will not be alone. They will live with ten single men and ten single women who want to find love. When this experience is over, they will have to decide how they want to return home: with their partner, alone or with their new love."
The Dukes of Hazzard,1979.0,7.3,https://www.themoviedb.org/tv/397,https://image.tmdb.org/t/p/w500/r9eXJUxP6zgrpCMEOJzaEXzXLsp.jpg,"Action & Adventure, Drama, Comedy, Crime","Rod Amateau, Gy Waldron","Tom Wopat, John Schneider, Catherine Bach, Denver Pyle, Ben Jones","Cousins Bo and Luke Duke and their car ""General Lee"", assisted by Cousin Daisy and Uncle Jesse, have a running battle with the authorities of Hazzard County (Boss Hogg and Sheriff Coltrane), plus a string of ne'er-do-wells often backed by the scheming Hogg."
